No -class -x_min -x_max -y_min -y_max -x_moy -y_moy -x_ecart -y_ecart -red -blue -green
2998 Raphia 10534 10701 13569 13738 10622 13653 120.7 83.9 129 108 202 
2999 Raphia 12644 12759 0 94 12705 29 102.1 21.7 100 120 202 
3000 Coco 13205 13425 2771 3028 13311 2893 101.0 74.6 071 132 202 
3001 Raphia 448 645 13069 13254 548 13163 45.0 123.4 070 155 202 
3002 Raphia 3671 3857 15799 15899 3775 15871 79.4 135.9 041 167 202 
3003 Raphia 4311 4461 12578 12734 4386 12657 93.4 46.3 011 202 202 
3004 Coco 3347 3519 2105 2297 3425 2201 48.1 54.0 209 225 202 
3005 Raphia 13178 13325 12345 12509 13250 12424 87.2 143.4 208 248 202 
3006 Raphia 1534 1772 15306 15562 1650 15440 56.4 150.3 179 004 203 
3007 Coco 499 701 1842 2040 596 1945 49.9 67.0 150 016 203 
3008 Raphia 1679 1846 12086 12243 1759 12160 66.0 145.6 149 039 203 
3009 Raphia 10049 10274 15370 15608 10159 15483 144.3 152.7 120 051 203 
3010 Coco 3863 4082 1863 2075 3971 1975 87.9 61.2 091 063 203 
3011 Raphia 4643 4817 12081 12255 4734 12165 84.4 143.7 090 086 203 
3012 Raphia 10217 10462 15085 15351 10334 15222 127.6 124.0 061 098 203 
3013 Coco 6246 6430 1807 2023 6340 1912 73.7 68.1 032 110 203 
3014 Raphia 7069 7234 11835 12007 7149 11916 121.8 150.3 031 133 203 
3015 Raphia 2810 3059 14564 14816 2939 14694 76.6 161.5 002 145 203 
3016 Coco 12068 12281 1289 1547 12166 1401 148.8 67.3 229 156 203 
3017 Raphia 5006 5187 11577 11761 5100 11668 75.2 76.0 228 179 203 
3018 Raphia 5571 5810 14552 14822 5690 14689 52.4 167.4 199 191 203 
3019 Coco 11682 11893 1023 1296 11776 1146 112.3 69.6 170 203 203 
3020 Raphia 13538 13727 11085 11267 13630 11172 92.5 123.4 169 226 203 
3021 Raphia 7114 7376 13036 13308 7247 13172 119.5 162.8 140 238 203 
3022 Coco 3316 3521 313 541 3414 432 87.6 52.3 111 250 203 
3023 Raphia 11477 11654 10834 11008 11563 10918 141.5 54.2 110 017 204 
3024 Coco 3673 3903 353 567 3783 464 93.9 51.6 052 041 204 
3025 Raphia 9930 10082 10587 10744 10009 10670 35.0 142.8 051 064 204 
3026 Raphia 7307 7569 12794 13050 7439 12926 100.5 67.6 022 076 204 
3027 Coco 6703 6918 341 566 6810 464 48.2 47.9 249 087 204 
3028 Raphia 12394 12578 10586 10756 12482 10675 128.5 108.8 248 110 204 
3029 Raphia 10794 11042 12804 13046 10914 12924 144.8 95.4 219 122 204 
3030 Coco 3631 3833 33 289 3730 144 87.2 52.2 190 134 204 
3031 Raphia 2160 2341 10346 10521 2256 10431 44.3 148.0 189 157 204 
3032 Raphia 3182 3443 12295 12559 3311 12426 92.9 142.1 160 169 204 
3033 Coco 9235 9384 15833 15899 9312 15877 131.2 165.2 131 181 204 
3034 Raphia 14345 14399 10375 10493 14388 10436 61.1 85.9 130 204 204 
3035 Raphia 8279 8520 11803 12043 8398 11924 119.4 103.6 101 216 204 
3036 Coco 4382 4595 15610 15899 4490 15791 43.6 161.2 072 228 204 
3037 Raphia 6566 6726 10101 10265 6647 10181 97.5 120.1 071 251 204 
3038 Raphia 10993 11236 11805 12041 11120 11924 117.8 157.5 042 007 205 
3039 Coco 6926 7135 15577 15815 7035 15695 111.9 130.3 013 019 205 
3040 Raphia 10146 10310 9606 9769 10226 9685 112.5 74.5 012 042 205 
3041 Raphia 6709 6945 11556 11811 6824 11682 77.4 128.5 239 053 205 
3042 Raphia 3872 4042 9357 9520 3958 9441 71.7 141.1 209 088 205 
3043 Raphia 2555 2840 11052 11322 2695 11184 90.7 100.8 180 100 205 
3044 Coco 6769 6970 15056 15269 6875 15161 98.6 86.0 151 112 205 
3045 Raphia 5783 5957 9099 9272 5871 9189 71.8 96.0 150 135 205 
3046 Raphia 11771 12041 11054 11318 11899 11183 147.7 124.5 121 147 205 
3047 Coco 2827 3060 14858 15118 2945 14992 61.8 154.8 092 159 205 
3048 Raphia 13019 13293 11050 11315 13157 11181 93.6 126.7 062 194 205 
3049 Coco 10903 11102 14892 15163 11006 15054 127.1 102.7 033 206 205 
3050 Raphia 1426 1593 8601 8774 1509 8688 47.4 128.6 032 229 205 
3051 Raphia 2917 3170 10567 10814 3047 10687 69.4 84.7 003 241 205 
3052 Coco 11973 12210 14906 15126 12109 15006 102.1 165.4 230 252 205 
3053 Raphia 11834 12025 8605 8787 11928 8694 134.1 68.3 229 019 206 
3054 Raphia 7162 7421 10545 10811 7286 10678 118.2 106.9 200 031 206 
3055 Raphia 4091 4257 8364 8523 4168 8445 46.3 103.5 170 066 206 
3056 Raphia 1360 1607 10310 10551 1477 10437 59.9 147.1 141 078 206 
3057 Coco 10082 10273 13870 14108 10182 14000 83.4 51.3 112 090 206 
3058 Raphia 7565 7729 8363 8522 7645 8444 71.8 80.6 111 113 206 
3059 Raphia 2584 2866 10301 10564 2724 10431 83.3 153.6 082 125 206 
3060 Coco 9607 9825 13567 13784 9724 13673 142.1 60.3 053 137 206 
3061 Raphia 9786 9952 8356 8526 9870 8445 127.9 93.1 052 160 206 
3062 Raphia 11305 11582 10302 10570 11445 10437 130.6 146.3 023 172 206 
3063 Coco 1772 1970 13368 13608 1873 13501 67.8 53.8 250 183 206 
3064 Raphia 1452 1626 7869 8038 1537 7949 63.2 96.7 249 206 206 
3065 Raphia 8267 8502 10068 10297 8385 10187 82.8 107.8 220 218 206 
3066 Coco 6661 6852 12843 13049 6755 12943 92.1 67.4 191 230 206 
3067 Raphia 5110 5280 7611 7783 5197 7699 51.1 104.4 190 253 206 
3068 Raphia 11741 11994 10060 10315 11869 10187 142.4 109.9 161 009 207 
3069 Coco 7614 7826 12332 12543 7728 12437 97.2 128.3 132 021 207 
3070 Raphia 5366 5528 7626 7787 5446 7703 99.1 116.2 131 044 207 
3071 Raphia 13496 13754 10063 10329 13626 10197 59.4 93.4 102 056 207 
3072 Coco 9403 9586 12376 12580 9498 12482 123.2 95.0 073 068 207 
3073 Raphia 8015 8182 7373 7544 8102 7462 55.7 54.9 072 091 207 
3074 Raphia 14358 14399 9633 9741 14385 9700 136.3 105.0 043 103 207 
3075 Coco 975 1234 11842 12036 1081 11942 61.9 142.8 014 115 207 
3076 Raphia 2413 2580 6868 7032 2497 6953 39.9 121.3 013 138 207 
3077 Raphia 12126 12400 8812 9070 12264 8945 66.2 136.9 240 149 207 
3078 Coco 12985 13193 11541 11738 13085 11635 119.4 68.1 211 161 207 
3079 Raphia 7878 8035 6883 7034 7958 6957 87.9 116.1 210 184 207 
3080 Raphia 7853 8075 8589 8808 7963 8694 70.9 129.6 181 196 207 
3081 Coco 13341 13549 11337 11520 13444 11430 163.4 91.1 152 208 207 
3082 Raphia 8380 8530 6880 7037 8455 6960 35.0 48.4 151 231 207 
3083 Raphia 5295 5522 8331 8555 5407 8448 84.6 71.2 122 243 207 
3084 Coco 7579 7776 10875 11069 7679 10963 79.7 153.8 093 255 207 
3085 Raphia 9787 9965 6629 6806 9874 6714 40.2 113.8 092 022 208 
3086 Coco 12600 12808 10606 10796 12707 10697 141.1 142.3 034 046 208 
3087 Raphia 2510 2686 6365 6539 2600 6455 74.2 117.5 033 069 208 
3088 Raphia 872 1132 7832 8074 1010 7948 51.5 97.2 004 081 208 
3089 Coco 2854 3040 10406 10595 2955 10511 76.0 73.0 231 092 208 
3090 Raphia 9475 9629 6375 6533 9552 6458 140.5 78.7 230 115 208 
3091 Raphia 4828 5072 7580 7831 4945 7706 57.4 100.0 201 127 208 
3092 Coco 9335 9529 10288 10483 9441 10383 110.7 60.3 172 139 208 
3093 Raphia 11207 11359 6387 6548 11283 6465 53.4 36.9 171 162 208 
3094 Raphia 1484 1757 7328 7587 1617 7457 74.2 64.9 142 174 208 
3095 Coco 12110 12305 10403 10613 12206 10508 130.9 147.9 113 186 208 
3096 Raphia 7529 7682 5628 5788 7607 5712 105.9 91.3 112 209 208 
3097 Raphia 6984 7229 7327 7576 7108 7452 81.5 55.1 083 221 208 
3098 Coco 2506 2719 10157 10353 2618 10261 63.6 109.1 054 233 208 
3099 Raphia 335 526 4875 5056 425 4958 40.2 102.8 053 000 209 
3100 Coco 4253 4445 9780 9979 4346 9882 84.3 139.5 251 023 209 
3101 Raphia 3292 3532 6577 6813 3408 6695 51.3 98.3 221 058 209 
3102 Coco 8203 8406 9756 9960 8308 9863 81.3 140.0 192 070 209 
3103 Raphia 10401 10552 4402 4558 10474 4479 60.9 83.8 191 093 209 
3104 Raphia 13251 13510 6577 6822 13374 6703 120.4 97.4 162 105 209 
3105 Coco 13729 13951 9909 10099 13839 9999 100.3 105.4 133 117 209 
3106 Raphia 10672 10835 3644 3815 10756 3734 100.6 66.9 132 140 209 
3107 Raphia 2197 2470 6318 6577 2330 6445 60.3 118.0 103 152 209 
3108 Coco 1894 2080 9315 9495 1989 9413 51.8 64.9 074 164 209 
3109 Raphia 3400 3565 3382 3547 3483 3468 57.3 88.6 073 187 209 
3110 Raphia 5154 5383 6090 6317 5261 6203 65.6 50.3 044 199 209 
3111 Coco 3524 3741 9305 9492 3632 9397 76.4 88.8 015 211 209 
3112 Raphia 6819 6980 3146 3307 6897 3228 119.4 76.0 014 234 209 
3113 Raphia 9116 9349 6098 6330 9232 6210 66.7 105.8 241 245 209 
3114 Coco 5483 5691 8798 8998 5591 8898 47.7 133.7 212 001 210 
3115 Raphia 10039 10210 3150 3323 10121 3235 71.4 60.6 211 024 210 
3116 Raphia 11847 12118 6071 6336 11982 6206 142.3 99.2 182 036 210 
3117 Coco 12458 12675 8322 8520 12567 8419 108.5 133.8 153 048 210 
3118 Raphia 1689 1862 2648 2819 1780 2729 61.8 41.8 152 071 210 
3119 Coco 5933 6125 8139 8325 6025 8228 71.1 69.2 094 095 210 
3120 Raphia 3685 3848 2646 2808 3769 2727 72.9 69.1 093 118 210 
3121 Raphia 0 245 5595 5825 119 5710 51.4 108.3 064 130 210 
3122 Coco 6632 6803 7805 7987 6725 7893 114.0 112.9 035 142 210 
3123 Raphia 11248 11417 2164 2332 11329 2246 143.9 64.2 034 165 210 
3124 Raphia 2429 2683 5324 5567 2552 5443 62.2 104.6 005 177 210 
3125 Coco 6168 6364 7605 7794 6260 7698 61.1 114.0 232 188 210 
3126 Raphia 14215 14399 2152 2327 14314 2233 150.8 61.3 231 211 210 
3127 Raphia 8158 8398 5339 5588 8280 5462 87.6 109.4 202 223 210 
3128 Coco 880 1118 7064 7252 988 7160 64.8 85.4 173 235 210 
3129 Raphia 1389 1585 1638 1821 1491 1735 38.5 53.8 172 002 211 
3130 Raphia 3851 4113 5076 5345 3976 5211 98.6 83.5 143 014 211 
3131 Coco 5988 6171 7169 7363 6071 7266 52.7 110.0 114 026 211 
3132 Raphia 6642 6800 1639 1820 6719 1726 59.2 51.1 113 049 211 
3133 Raphia 13070 13304 5097 5336 13186 5216 109.8 87.8 084 061 211 
3134 Coco 2486 2710 6579 6764 2580 6680 81.0 120.1 055 073 211 
3135 Raphia 7882 8042 1652 1809 7962 1730 80.6 64.0 054 096 211 
3136 Raphia 1318 1552 4070 4319 1431 4197 60.6 81.3 025 108 211 
3137 Coco 14299 14399 6641 6767 14368 6702 167.5 38.7 252 119 211 
3138 Raphia 4081 4236 1396 1571 4157 1486 64.8 61.5 251 142 211 
3139 Raphia 3322 3565 4081 4324 3443 4206 87.7 62.3 222 154 211 
3140 Coco 935 1153 6415 6592 1034 6510 55.7 105.4 193 166 211 
3141 Raphia 437 629 898 1079 532 992 46.4 48.3 192 189 211 
3142 Raphia 0 246 3844 4076 125 3959 49.3 97.5 163 201 211 
3143 Coco 35 337 6111 6316 160 6217 60.5 60.2 134 213 211 
3144 Raphia 2201 2362 901 1070 2280 981 62.5 49.5 133 236 211 
3145 Raphia 1170 1429 3581 3824 1300 3700 62.4 60.6 104 248 211 
3146 Coco 10008 10210 5859 6062 10112 5953 103.7 103.2 075 004 212 
3147 Raphia 5917 6088 878 1057 6003 973 79.9 52.8 074 027 212 
3148 Raphia 8913 9168 3585 3854 9040 3716 66.3 58.1 045 039 212 
3149 Coco 12577 12790 5920 6131 12679 6017 117.1 44.1 016 051 212 
3150 Raphia 9906 10089 904 1079 9995 988 84.2 54.2 015 074 212 
3151 Raphia 3089 3342 3326 3574 3214 3454 69.1 73.2 242 085 212 
3152 Coco 1737 1945 5379 5567 1839 5471 73.1 92.0 213 097 212 
3153 Raphia 5109 5265 640 820 5191 732 38.6 47.3 212 120 212 
3154 Raphia 12817 13075 3348 3603 12940 3474 78.1 72.1 183 132 212 
3155 Coco 14353 14399 5418 5503 14380 5476 108.9 99.6 154 144 212 
3156 Raphia 4777 4957 379 569 4866 473 96.8 47.5 153 167 212 
3157 Raphia 13686 13939 2844 3089 13804 2970 104.5 73.8 124 179 212 
3158 Raphia 5462 5634 133 320 5543 219 98.2 38.8 094 214 212 
3159 Raphia 7382 7626 2573 2830 7499 2702 105.2 56.2 065 226 212 
3160 Coco 7553 7730 4923 5111 7639 5013 110.6 104.2 036 238 212 
3161 Raphia 10622 10784 0 77 10700 24 147.2 17.9 035 005 213 
3162 Raphia 13781 14034 2355 2600 13909 2466 120.7 74.7 006 017 213 
3163 Coco 14227 14399 4838 5047 14328 4941 69.1 80.5 233 028 213 
3164 Raphia 12858 13008 0 63 12933 19 100.3 14.8 232 051 213 
3165 Raphia 8163 8403 1825 2093 8286 1958 70.6 71.9 203 063 213 
3166 Coco 5009 5222 4519 4746 5113 4632 101.7 97.1 174 075 213 
3167 Raphia 371 607 15575 15802 491 15680 48.7 129.5 173 098 213 
3168 Raphia 13890 14142 1842 2101 14020 1963 71.0 63.5 144 110 213 
3169 Coco 12734 13004 4641 4854 12883 4742 152.1 75.1 115 122 213 
3170 Raphia 4053 4266 15307 15543 4155 15428 98.7 114.3 114 145 213 
3171 Coco 14151 14399 4346 4534 14299 4445 94.8 81.7 056 169 213 
3172 Raphia 8539 8765 15325 15571 8653 15451 127.9 129.5 055 192 213 
3173 Raphia 7595 7844 1578 1847 7718 1705 112.0 71.1 026 204 213 
3174 Coco 10531 10739 3779 4016 10622 3881 114.3 92.8 253 215 213 
3175 Raphia 8964 9186 15082 15328 9077 15204 74.1 162.4 252 238 213 
3176 Raphia 9329 9595 1561 1835 9458 1699 145.5 62.8 223 250 213 
3177 Coco 8698 8895 3540 3763 8792 3640 134.0 74.8 194 006 214 
3178 Raphia 13031 13246 15163 15388 13137 15269 165.6 128.3 193 029 214 
3179 Raphia 11075 11351 1576 1853 11208 1719 65.3 67.2 164 041 214 
3180 Coco 9165 9368 3527 3765 9268 3638 106.8 80.7 135 053 214 
3181 Raphia 3859 4055 14556 14762 3949 14665 93.8 75.7 134 076 214 
3182 Raphia 11323 11565 1599 1849 11445 1723 119.3 61.2 105 088 214 
3183 Coco 11146 11349 3665 3869 11248 3765 109.1 90.0 076 100 214 
3184 Raphia 13119 13330 14637 14849 13219 14741 145.9 49.3 075 123 214 
3185 Raphia 6261 6524 1314 1589 6397 1450 110.3 70.9 046 135 214 
3186 Coco 0 172 2763 3012 72 2877 44.6 51.1 017 147 214 
3187 Raphia 5766 5965 14313 14514 5868 14422 86.1 96.4 016 170 214 
3188 Raphia 8773 9016 1343 1590 8889 1463 117.0 55.0 243 181 214 
3189 Coco 3029 3221 2889 3090 3120 2992 82.8 48.8 214 193 214 
3190 Raphia 457 682 14060 14266 572 14172 45.6 51.6 213 216 214 
3191 Raphia 11010 11260 1327 1597 11134 1467 102.6 65.6 184 228 214 
3192 Coco 2130 2330 2652 2859 2234 2758 61.6 57.5 155 240 214 
3193 Raphia 3877 4105 13809 14035 3987 13915 79.8 145.0 154 007 215 
3194 Raphia 12491 12765 1333 1608 12628 1475 132.7 62.9 125 019 215 
3195 Raphia 9116 9305 13829 14023 9207 13926 42.6 95.3 095 054 215 
3196 Raphia 6117 6382 804 1091 6250 944 90.0 64.3 066 066 215 
3197 Coco 13505 13733 2331 2562 13618 2445 168.3 81.8 037 078 215 
3198 Raphia 7712 7930 13313 13551 7820 13429 79.6 126.8 036 101 215 
3199 Raphia 13864 14122 817 1074 13995 954 132.2 55.3 007 113 215 
3200 Coco 3426 3622 1617 1839 3525 1729 46.3 67.3 234 124 215 
3201 Raphia 4678 4869 13064 13253 4774 13166 104.5 154.7 233 147 215 
3202 Raphia 8058 8296 577 828 8180 702 88.5 50.3 204 159 215 
3203 Coco 9567 9764 1278 1533 9656 1382 128.8 55.1 175 171 215 
3204 Raphia 4856 5057 12818 13008 4957 12916 45.9 142.8 174 194 215 
3205 Raphia 1142 1327 0 97 1232 29 61.0 21.0 145 206 215 
3206 Coco 12737 12946 1280 1544 12834 1400 128.7 64.4 116 218 215 
3207 Coco 11505 11696 1157 1351 11589 1253 156.6 64.6 057 009 216 
3208 Raphia 5632 5827 12060 12275 5728 12167 93.2 159.2 056 032 216 
3209 Raphia 2986 3136 15831 15899 3055 15878 46.7 58.8 027 044 216 
3210 Coco 10700 10897 899 1102 10787 999 107.9 60.4 254 055 216 
3211 Raphia 11340 11532 12061 12263 11432 12167 143.4 89.8 253 078 216 
3212 Raphia 5140 5314 15577 15758 5229 15667 80.4 74.3 224 090 216 
3213 Coco 12181 12421 840 1048 12313 943 102.8 54.0 195 102 216 
3214 Raphia 12080 12272 12070 12260 12185 12163 138.0 105.5 194 125 216 
3215 Raphia 8075 8217 15351 15500 8147 15429 125.7 47.5 165 137 216 
3216 Coco 7400 7584 600 815 7492 709 41.8 47.2 136 149 216 
3217 Raphia 8461 8671 11561 11773 8563 11668 83.4 98.7 135 172 216 
3218 Raphia 2014 2192 15073 15248 2103 15161 69.0 89.7 106 184 216 
3219 Coco 10387 10628 557 791 10513 672 127.0 59.3 077 196 216 
3220 Raphia 10297 10504 11063 11273 10400 11171 131.7 92.8 076 219 216 
3221 Raphia 9241 9397 15101 15274 9322 15195 48.3 85.2 047 231 216 
3222 Coco 13253 13482 571 810 13367 692 73.3 49.5 018 243 216 
3223 Raphia 4209 4431 10558 10783 4314 10677 45.5 121.9 017 010 217 
3224 Raphia 260 428 14067 14230 345 14153 35.1 55.6 244 021 217 
3225 Raphia 10444 10602 14073 14257 10522 14168 131.7 48.7 185 068 217 
3226 Coco 721 927 115 335 826 229 45.6 50.5 156 080 217 
3227 Raphia 8849 9063 10315 10529 8955 10423 113.3 143.6 155 103 217 
3228 Coco 6133 6324 97 314 6225 208 57.1 48.8 097 127 217 
3229 Raphia 11009 11201 10085 10280 11108 10183 148.0 97.0 096 150 217 
3230 Raphia 4910 5068 13815 13973 4988 13896 39.7 86.3 067 162 217 
3231 Coco 11874 12091 55 296 11980 177 66.5 52.7 038 174 217 
3232 Raphia 11255 11462 10087 10275 11362 10180 74.4 128.9 037 197 217 
3233 Raphia 5637 5805 13823 13991 5723 13906 95.9 121.0 008 209 217 
3234 Coco 13963 14184 128 326 14072 228 122.4 49.2 235 220 217 
3235 Raphia 13241 13450 10078 10289 13350 10185 140.4 121.0 234 243 217 
3236 Coco 2990 3091 0 47 3022 18 57.9 14.0 176 011 218 
3237 Raphia 1014 1215 9841 10040 1113 9938 49.5 102.1 175 034 218 
3238 Raphia 5337 5489 13570 13722 5411 13648 83.7 95.4 146 046 218 
3239 Coco 9021 9031 15898 15899 9026 15898 2.9 132.2 117 058 218 
3240 Raphia 9204 9417 9831 10037 9313 9935 107.4 71.0 116 081 218 
3241 Raphia 7500 7646 13324 13494 7573 13411 94.1 164.5 087 093 218 
3242 Coco 5954 6140 15608 15824 6048 15709 75.1 115.7 058 105 218 
3243 Raphia 434 635 9596 9782 536 9693 48.9 45.2 057 128 218 
3244 Raphia 12056 12226 12821 12997 12141 12911 67.4 91.8 028 140 218 
3245 Coco 7925 8136 15130 15432 8038 15311 102.7 159.1 255 151 218 
3246 Raphia 7390 7609 9578 9794 7504 9689 120.8 112.3 254 174 218 
3247 Raphia 11744 11905 12582 12739 11823 12660 151.8 162.4 225 186 218 
3248 Raphia 6685 6891 8838 9042 6790 8940 79.7 123.1 195 221 218 
3249 Raphia 3916 4080 12074 12241 3997 12162 65.3 153.5 166 233 218 
3250 Raphia 9409 9624 8839 9052 9517 8949 88.6 131.5 136 012 219 
3251 Raphia 5157 5312 12081 12244 5234 12165 105.5 145.0 107 024 219 
3252 Coco 215 459 14357 14638 340 14516 52.6 102.8 078 036 219 
3253 Coco 6193 6394 14324 14535 6297 14428 118.3 170.4 019 083 219 
3254 Raphia 10997 11219 8342 8546 11112 8445 124.4 80.1 018 106 219 
3255 Raphia 0 39 11889 11970 9 11925 8.9 107.9 245 117 219 
3256 Coco 3553 3775 13858 14124 3670 14012 79.2 132.2 216 129 219 
3257 Raphia 5082 5254 11827 11995 5166 11910 95.1 74.4 186 164 219 
3258 Coco 8189 8384 13825 14030 8288 13922 134.9 170.1 157 176 219 
3259 Raphia 2858 3057 7605 7811 2956 7710 50.0 111.3 156 199 219 
3260 Raphia 5323 5498 11821 11998 5409 11909 49.5 151.3 127 211 219 
3261 Coco 4265 4471 13608 13901 4376 13780 91.0 92.1 098 223 219 
3262 Raphia 4347 4552 7593 7806 4449 7702 82.0 55.3 097 246 219 
3263 Raphia 0 138 11335 11507 59 11422 32.9 72.1 068 002 220 
3264 Coco 7503 7695 13541 13750 7602 13642 108.1 147.8 039 014 220 
3265 Raphia 5598 5784 7614 7805 5689 7709 71.6 65.7 038 037 220 
3266 Raphia 4132 4288 11090 11254 4211 11169 35.9 149.0 009 049 220 
3267 Coco 11690 11901 13277 13478 11797 13370 63.2 145.0 236 060 220 
3268 Raphia 12273 12504 7580 7809 12395 7696 77.6 75.7 235 083 220 
3269 Raphia 3324 3470 10843 10997 3396 10922 40.7 71.1 206 095 220 
3270 Coco 1120 1342 13032 13223 1229 13127 64.8 61.3 177 107 220 
3271 Raphia 1795 1979 7352 7545 1885 7449 62.9 70.8 176 130 220 
3272 Raphia 3578 3727 10850 10993 3648 10921 63.8 125.2 147 142 220 
3273 Coco 1978 2174 13055 13247 2081 13153 71.2 158.1 118 154 220 
3274 Raphia 8498 8705 7354 7555 8600 7454 123.9 101.7 117 177 220 
3275 Coco 10148 10347 13118 13392 10243 13268 71.6 78.0 059 201 220 
3276 Raphia 2211 2416 7098 7305 2312 7202 74.6 96.6 058 224 220 
3277 Raphia 5965 6134 10588 10758 6049 10673 93.9 109.2 029 236 220 
3278 Coco 2123 2322 12874 13103 2232 13001 64.4 85.1 000 248 220 
3279 Raphia 3451 3661 7096 7299 3560 7195 61.4 104.3 255 014 221 
3280 Raphia 10424 10584 10589 10751 10504 10670 101.9 137.4 226 026 221 
3281 Coco 9774 9963 12870 13085 9869 12981 141.2 124.5 197 038 221 
3282 Raphia 11142 11355 7099 7306 11249 7200 95.6 73.2 196 061 221 
3283 Raphia 10674 10826 10584 10742 10751 10667 93.8 75.7 167 073 221 
3284 Coco 11691 11885 12263 12451 11785 12356 62.8 154.7 138 085 221 
3285 Raphia 9100 9314 6851 7058 9211 6955 72.9 121.6 137 108 221 
3286 Raphia 2430 2589 10353 10502 2504 10428 33.3 110.6 108 120 221 
3287 Raphia 14071 14290 6847 7065 14189 6952 105.7 74.8 078 155 221 
3288 Raphia 7135 7291 10345 10505 7214 10422 95.9 145.1 049 167 221 
3289 Coco 1886 2094 12010 12231 1989 12123 66.5 97.5 020 179 221 
3290 Raphia 2315 2527 6602 6810 2413 6700 68.5 91.7 019 202 221 
3291 Raphia 12830 12987 10344 10496 12910 10422 157.3 89.7 246 213 221 
3292 Coco 8607 8799 12020 12204 8705 12113 124.4 72.2 217 225 221 
3293 Raphia 6312 6498 6624 6812 6401 6712 90.3 120.4 216 248 221 
3294 Raphia 1371 1521 10113 10257 1441 10186 45.8 52.6 187 004 222 
3295 Coco 712 988 11880 12060 829 11958 59.6 128.5 158 016 222 
3296 Raphia 436 642 6099 6307 529 6203 47.6 107.6 157 039 222 
3297 Raphia 6080 6232 10102 10255 6154 10179 108.2 73.4 128 051 222 
3298 Coco 7748 7950 11782 11992 7851 11882 99.4 118.6 099 063 222 
3299 Raphia 5658 5858 6104 6312 5762 6210 46.2 109.9 098 086 222 
3300 Raphia 10781 10944 10093 10260 10862 10178 103.9 109.9 069 098 222 
3301 Coco 7011 7193 11515 11715 7098 11615 56.2 144.5 040 110 222 
3302 Raphia 2335 2562 5857 6058 2442 5957 76.8 80.3 039 133 222 
3303 Raphia 12201 12352 9852 10004 12277 9929 49.9 141.9 010 145 222 
3304 Coco 8105 8312 11278 11489 8211 11378 114.6 148.8 237 156 222 
3305 Raphia 6190 6407 5345 5570 6298 5460 102.8 88.3 236 179 222 
3306 Raphia 963 1132 9607 9770 1046 9688 52.9 84.9 207 191 222 
3307 Coco 10151 10356 11387 11656 10248 11532 64.7 141.1 178 203 222 
3308 Raphia 9598 9793 5122 5322 9699 5218 99.5 93.2 177 226 222 
3309 Raphia 4945 5098 9603 9765 5019 9683 91.6 95.4 148 238 222 
3310 Coco 14262 14399 11142 11342 14348 11228 110.7 136.6 119 250 222 
3311 Raphia 11055 11228 9353 9525 11140 9438 142.9 114.8 089 029 223 
3312 Coco 13980 14200 10780 10980 14087 10872 153.8 105.3 060 041 223 
3313 Raphia 9131 9325 4379 4576 9234 4472 90.6 67.0 059 064 223 
3314 Raphia 2495 2659 8862 9018 2575 8941 61.1 136.5 030 076 223 
3315 Coco 6413 6619 10280 10495 6513 10385 83.2 139.7 001 088 223 
3316 Raphia 10863 11074 4371 4585 10976 4477 126.0 66.4 000 111 223 
3317 Raphia 11915 12094 8855 9019 12002 8936 109.1 135.6 227 122 223 
3318 Coco 8194 8406 10334 10533 8298 10433 99.7 121.2 198 134 223 
3319 Raphia 12097 12324 4364 4582 12212 4470 47.0 65.5 197 157 223 
3320 Raphia 12586 12755 8607 8770 12671 8686 150.6 109.6 168 169 223 
3321 Coco 13642 13831 9668 9852 13730 9752 98.8 114.4 139 181 223 
3322 Raphia 1852 2050 4115 4328 1945 4219 45.4 100.0 138 204 223 
3323 Raphia 12847 13000 8623 8772 12922 8696 67.0 63.7 109 216 223 
3324 Coco 0 63 9424 9612 22 9510 15.8 100.0 080 228 223 
3325 Raphia 12573 12788 3371 3586 12682 3482 123.0 46.6 079 251 223 
3326 Coco 3053 3281 8644 8835 3153 8735 61.0 135.5 021 019 224 
3327 Raphia 1062 1277 3111 3324 1169 3214 51.7 69.2 020 042 224 
3328 Raphia 3092 3258 8374 8523 3174 8448 63.6 77.9 247 053 224 
3329 Coco 1984 2220 8417 8613 2094 8518 78.4 99.0 218 065 224 
3330 Raphia 4352 4495 8375 8516 4422 8446 58.6 32.0 188 100 224 
3331 Coco 8966 9166 8373 8576 9077 8468 76.5 105.9 159 112 224 
3332 Raphia 6477 6675 2868 3077 6580 2972 72.8 70.2 158 135 224 
3333 Raphia 10643 10789 7877 8027 10718 7955 140.6 108.6 129 147 224 
3334 Coco 12252 12449 8409 8596 12349 8500 128.2 124.3 100 159 224 
3335 Raphia 8461 8656 2878 3080 8562 2974 99.4 46.4 099 182 224 
3336 Raphia 10823 10973 7627 7777 10899 7702 118.8 108.6 070 194 224 
3337 Coco 7653 7855 8129 8336 7751 8225 50.1 118.0 041 206 224 
3338 Raphia 10450 10656 2864 3095 10554 2974 127.7 69.5 040 229 224 
3339 Raphia 11903 12069 7128 7287 11993 7206 91.8 57.4 011 241 224 
3340 Coco 7346 7540 7883 8079 7442 7980 122.6 73.0 238 252 224 
3341 Raphia 11599 11827 2633 2859 11715 2744 149.8 52.5 237 019 225 
3342 Raphia 1597 1764 6629 6783 1676 6706 59.4 113.6 208 031 225 
3343 Coco 7983 8185 7808 8005 8083 7911 70.9 104.2 179 043 225 
